Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance(%),Midterm_Score,Final_score,Assignment_Avg,Quizzes_Avg,Participation_Score,Project_Score,Total_Score,Grade,Study_Hour_Per_Week,ExtraCircular_Activities,Internet_Access,Parent_Education,Family_Income,Stress(1 - 10)
S2385,PMTDR,YUEDR,pmtdr564@yahoo.com,Other,22,CE,69.08,20,34,6.41,5.1,9,19,93.51,C,8,No,No,Post-Graduate,Low,8
S2386,UIIUQ,VRKZB,uiiuq809@gmail.com,Other,22,IT,82.84,33,39,5.28,9.8,9,16,112.08,B,19,No,Yes,Primary,High,3
S2387,QJOZD,FORTS,qjozd285@edu.in,Female,23,AI/ML,84.92,26,44,5.72,6.38,8,14,104.09,B,20,No,Yes,None,High,5
S2388,XZUCJ,YLEBB,xzucj604@yahoo.com,Female,24,MBA,79.5,35,44,9.77,8.65,5,20,122.42,A,19,No,No,Graduate,Low,10
S2389,RMGQB,PSSBG,rmgqb539@gmail.com,Male,24,ECE,80.08,38,46,5.01,7.17,6,16,118.17,B,16,No,No,Secondary,Medium,2
S2390,ZIZKS,TQDYU,zizks31@outlook.com,Female,23,AI/ML,90.29,22,35,7.15,6.59,8,16,94.74,C,14,No,Yes,None,Medium,5
S2391,JXSRS,XLDXH,jxsrs905@yahoo.com,Other,23,IT,62.56,37,33,5.57,6.41,9,14,104.99,B,10,No,Yes,Primary,Medium,10
S2392,MEWVG,EDOCQ,mewvg771@edu.in,Other,24,ECE,78.95,40,38,5.56,6.94,5,14,109.51,B,14,Yes,Yes,None,Medium,7
S2393,QUFJZ,HRTZS,qufjz514@gmail.com,Female,20,CSE,98.09,27,33,8.95,6.34,7,18,100.29,B,6,Yes,Yes,Graduate,Low,9
S2394,EJGTQ,OQSCN,ejgtq675@gmail.com,Female,19,CSE,64.36,39,30,8.76,8.99,8,16,110.75,B,6,No,No,Secondary,Low,1
S2395,TQFBL,WWESL,tqfbl13@yahoo.com,Male,21,ECE,82.77,40,35,7.04,6.42,10,19,117.45,B,7,Yes,Yes,Secondary,High,3
S2396,PXDGR,JDVBF,pxdgr875@yahoo.com,Female,19,ME,89.83,40,35,9.97,9.66,7,12,113.62,B,16,Yes,No,Primary,Medium,10
S2397,PPGQO,TABKZ,ppgqo163@gmail.com,Male,23,MBA,88.56,23,36,6.64,9.28,5,16,95.92,C,9,No,Yes,Secondary,Low,1
S2398,BECJL,CEEDF,becjl935@gmail.com,Other,22,CSE,60.34,36,45,6.04,5.85,10,20,122.9,A,6,Yes,No,None,Low,2
S2399,GQJNE,BPSZC,gqjne871@gmail.com,Female,18,ME,83.81,31,45,7.8,8.15,7,11,109.94,B,9,Yes,No,Post-Graduate,Medium,9
S2400,NVCGB,OUKSZ,nvcgb989@gmail.com,Female,20,BBA,96.53,26,44,9.2,6.24,6,18,109.44,B,2,Yes,No,Primary,Low,8
S2401,AICMA,HDJTY,aicma675@edu.in,Male,25,ME,76.81,38,45,6.73,9.55,8,16,123.28,A,13,Yes,No,Secondary,Low,8
S2402,VVZOH,GJUVX,vvzoh466@edu.in,Male,23,CE,83.61,30,39,7.82,7.54,7,18,109.36,B,12,Yes,Yes,Post-Graduate,Low,6
S2403,PLPIQ,ULMIS,plpiq240@outlook.com,Male,21,AI/ML,89.83,36,46,8.16,7.84,6,17,120.99,A,15,Yes,Yes,Graduate,High,5
S2404,GKOFL,KHFMF,gkofl143@yahoo.com,Female,22,CSE,66.73,26,41,7.35,5.12,5,20,104.47,B,2,Yes,Yes,Primary,Low,5
S2405,VASQM,FEHWB,vasqm539@yahoo.com,Male,23,CSE,84.98,23,43,9.6,9.73,6,17,108.33,B,7,No,Yes,Post-Graduate,High,6
S2406,TXOED,YTQVD,txoed106@gmail.com,Male,20,BBA,96.46,27,34,5.54,6.47,6,14,93.01,C,2,Yes,No,Secondary,Medium,4
S2407,EUCLZ,BOJCC,euclz245@yahoo.com,Female,20,MBA,65.92,39,31,5.42,8.32,8,18,109.74,B,9,No,No,None,Medium,2
S2408,VUGOL,DPDOA,vugol961@yahoo.com,Female,24,MBA,60.29,21,31,7.16,8.91,9,14,91.08,C,20,Yes,No,Primary,High,8
S2409,WOYEM,RCDQB,woyem970@outlook.com,Male,23,MBA,71.4,34,46,7.41,9.94,6,18,121.35,A,16,No,Yes,Graduate,Low,10
S2410,XJYCT,ATUPP,xjyct98@gmail.com,Male,22,CSE,69.03,32,48,8.83,5.44,10,12,116.28,B,20,No,Yes,Primary,Low,1
S2411,TBXEI,CUGFX,tbxei153@outlook.com,Male,22,MBA,84.94,30,47,8.2,9.71,5,18,117.91,B,19,No,Yes,Secondary,High,3
S2412,JBADN,SRFOR,jbadn589@gmail.com,Female,23,CE,99.06,27,39,9.06,9.64,10,19,113.69,B,2,No,No,Graduate,High,6
S2413,BOWIB,PWRAW,bowib407@edu.in,Male,22,ECE,69.61,20,35,7.69,9.35,5,10,87.04,C,16,No,Yes,None,Medium,7
S2414,KTQVQ,ZRTYE,ktqvq664@gmail.com,Other,19,BBA,86.34,33,30,5.39,7.5,9,11,95.9,C,6,Yes,Yes,Secondary,High,7
S2415,PNKYQ,DJRLZ,pnkyq89@yahoo.com,Other,24,BBA,66.35,28,50,6.48,9.94,9,10,113.43,B,2,Yes,No,Primary,Low,4
S2416,ZTRTA,ORYHK,ztrta649@outlook.com,Male,22,MBA,65.14,26,34,6.47,5.29,7,12,90.75,C,14,Yes,Yes,Secondary,Low,9
S2417,PLXDR,OIHSU,plxdr890@edu.in,Female,24,CE,74.63,22,37,8.74,6.81,7,12,93.55,C,18,No,No,Post-Graduate,Medium,5
S2418,GPVVD,PPKWR,gpvvd288@yahoo.com,Female,20,CSE,90.09,34,49,7.57,6.83,8,11,116.4,B,7,Yes,Yes,None,Medium,4
S2419,KPSHB,OKGYW,kpshb498@yahoo.com,Male,25,CE,99.44,20,40,6.51,8.53,9,11,95.04,C,17,No,No,Secondary,Low,2
S2420,SIGDC,IZXFV,sigdc120@yahoo.com,Female,23,BBA,62.6,27,43,7.71,8.68,8,15,109.39,B,17,Yes,No,Graduate,Medium,2
S2421,TRFEY,COBMI,trfey974@yahoo.com,Male,24,CE,60.97,33,35,9.91,6.16,5,12,101.07,B,8,Yes,No,Secondary,Low,8
S2422,DUOYI,JLRVM,duoyi177@outlook.com,Other,19,MBA,81.53,20,31,5.76,8.52,9,18,92.28,C,11,Yes,Yes,Primary,Medium,10
S2423,YEOJL,EKVIW,yeojl987@gmail.com,Other,20,ME,72.94,34,44,8.97,7.89,7,12,113.86,B,15,No,No,Graduate,High,8
S2424,WWBHN,XYDLZ,wwbhn790@yahoo.com,Male,20,MBA,73.35,36,48,5.74,6.39,10,12,118.13,B,5,Yes,No,None,Medium,8
S2425,MJWUS,XJLWI,mjwus481@edu.in,Other,23,CE,75.47,38,30,6.99,6.0,10,17,108.0,B,7,No,No,Secondary,Medium,3
S2426,BLMBP,SNISI,blmbp885@gmail.com,Female,20,CSE,71.82,32,46,8.86,8.12,7,14,115.98,B,5,Yes,Yes,Graduate,Medium,7
S2427,ECGAD,GWZSB,ecgad845@yahoo.com,Female,19,ME,77.15,24,34,9.92,6.77,10,15,99.69,C,11,Yes,No,Primary,Low,1
S2428,LWKSN,AKYBQ,lwksn522@gmail.com,Male,23,BBA,61.38,21,50,5.49,6.41,9,18,109.89,B,15,Yes,Yes,None,Medium,9
S2429,MKACN,WNMDH,mkacn591@gmail.com,Female,18,BBA,73.43,32,35,5.13,8.34,7,20,107.46,B,1,No,Yes,Primary,High,3
S2430,TFMMN,XJCGB,tfmmn651@yahoo.com,Female,18,AI/ML,66.36,36,32,5.32,7.15,7,14,101.47,B,8,Yes,Yes,Post-Graduate,Medium,10
S2431,SXENI,TSCGS,sxeni108@gmail.com,Other,22,AI/ML,79.72,34,44,5.65,7.13,7,15,112.78,B,7,No,Yes,Post-Graduate,Low,2
S2432,HZMFZ,SWVDW,hzmfz935@yahoo.com,Other,25,MBA,82.03,26,48,6.89,6.61,8,13,108.5,B,20,Yes,Yes,Secondary,Low,10
S2433,VXYST,CQMRP,vxyst536@gmail.com,Other,20,AI/ML,72.08,39,38,7.55,9.1,9,11,113.65,B,18,Yes,Yes,None,Low,9
S2434,UQDGN,AUGSW,uqdgn384@yahoo.com,Female,22,IT,79.13,34,42,5.93,5.09,5,14,106.02,B,20,Yes,No,Primary,Low,1
S2435,UZREZ,BJXYF,uzrez965@gmail.com,Male,22,AI/ML,88.96,32,30,7.25,7.04,6,20,102.29,B,7,No,Yes,Post-Graduate,Low,8
S2436,FPITI,SMVNK,fpiti143@outlook.com,Other,18,AI/ML,99.74,29,50,9.69,6.09,5,10,109.77,B,6,Yes,Yes,Post-Graduate,High,6
S2437,JBSAL,CZWRF,jbsal894@edu.in,Female,21,ME,66.2,24,39,8.94,9.3,6,16,103.24,B,6,No,No,None,Medium,2
S2438,SXSES,RYSSR,sxses548@gmail.com,Male,24,MBA,61.18,27,37,9.82,6.98,9,13,102.79,B,19,No,Yes,None,High,9
S2439,HYFDG,JHWSW,hyfdg125@gmail.com,Other,19,ME,62.91,33,44,8.16,9.95,5,11,111.11,B,4,Yes,No,Post-Graduate,Low,7
S2440,NPLVL,VXEKO,nplvl24@edu.in,Other,20,ECE,82.53,33,33,6.72,8.05,9,13,102.77,B,3,Yes,No,Graduate,High,2
S2441,WYHLH,ZIWTZ,wyhlh250@edu.in,Male,19,CE,62.09,39,34,7.55,7.9,10,10,108.45,B,16,Yes,Yes,Graduate,Low,8
S2442,LRURZ,POPFG,lrurz735@edu.in,Other,18,MBA,92.48,39,39,9.52,5.83,10,20,123.35,A,9,No,Yes,Primary,Medium,1
S2443,VZGJJ,FCJZF,vzgjj209@outlook.com,Other,19,IT,63.15,37,40,9.16,6.79,7,17,116.95,B,4,No,No,Post-Graduate,High,5
S2444,QBEEK,BPYAJ,qbeek141@gmail.com,Female,18,MBA,94.41,38,44,5.8,9.29,8,15,120.09,A,17,Yes,No,Primary,Medium,8
S2445,BNRCE,AYLDX,bnrce461@gmail.com,Male,20,IT,81.09,20,48,7.88,8.44,7,19,110.33,B,17,Yes,No,Primary,Medium,10
S2446,XLJLW,IZPPR,xljlw88@outlook.com,Other,21,ECE,62.58,33,46,8.0,8.64,9,17,121.64,A,11,No,Yes,Primary,Low,3
S2447,BIBXY,BSZNH,bibxy30@yahoo.com,Other,18,MBA,60.52,33,46,9.95,5.44,8,20,122.38,A,12,Yes,No,Primary,Low,6
S2448,JPGBR,BQGPW,jpgbr740@outlook.com,Male,20,ME,71.61,37,42,5.4,5.29,5,17,111.68,B,13,No,No,Secondary,Medium,9
S2449,NWNXH,XQIXQ,nwnxh831@gmail.com,Other,19,ECE,63.68,39,43,5.7,7.31,7,20,122.0,A,13,Yes,Yes,None,Low,10
S2450,CZHOP,PMVWF,czhop779@edu.in,Male,19,MBA,92.69,27,33,7.61,5.35,10,15,97.96,C,11,Yes,Yes,None,Medium,10
S2451,FGPXS,DLLGI,fgpxs591@yahoo.com,Other,21,CSE,70.98,30,38,6.95,6.83,6,16,103.78,B,3,Yes,No,Primary,Low,9
S2452,REWSB,OUZCM,rewsb252@gmail.com,Male,21,BBA,70.68,23,43,6.69,9.61,10,10,102.3,B,9,Yes,Yes,None,Medium,6
S2453,ZRJIL,WQWDV,zrjil442@outlook.com,Other,19,CSE,93.93,25,32,9.64,9.31,9,11,95.95,C,17,No,Yes,Post-Graduate,Low,7
S2454,XIGIM,HPGJO,xigim356@yahoo.com,Female,18,ECE,94.68,20,42,6.56,9.33,8,14,99.89,C,16,Yes,No,Post-Graduate,Medium,7
S2455,OYGAD,CIRDD,oygad563@yahoo.com,Female,20,CE,83.75,26,46,5.7,6.24,7,10,100.94,B,16,Yes,No,Primary,Low,4
S2456,CHDQN,CHMEQ,chdqn275@yahoo.com,Female,24,MBA,95.51,27,44,6.75,7.85,7,15,107.6,B,10,Yes,No,Post-Graduate,Low,7
S2457,WZSJH,PCJUC,wzsjh234@yahoo.com,Male,21,AI/ML,63.14,35,43,5.17,7.35,6,18,114.53,B,4,No,No,Primary,Medium,7
S2458,GGPVB,ETJIU,ggpvb355@outlook.com,Other,25,BBA,75.91,22,42,7.96,5.37,5,15,97.32,C,12,No,Yes,Graduate,High,8
S2459,TEMOB,NIUEE,temob118@outlook.com,Male,25,IT,62.99,28,38,7.7,8.96,5,20,107.66,B,4,No,Yes,Post-Graduate,Medium,2
S2460,PBEDO,RRVEB,pbedo741@outlook.com,Female,20,BBA,98.34,24,45,6.21,7.69,10,14,106.89,B,9,No,Yes,Secondary,High,6
S2461,HAPSR,DGKGB,hapsr631@edu.in,Female,23,ECE,61.36,22,30,8.66,6.42,8,20,95.08,C,3,Yes,Yes,None,Low,7
S2462,GFAAH,YGZKF,gfaah815@outlook.com,Male,19,IT,66.74,21,31,8.47,9.34,7,20,96.8,C,18,Yes,Yes,None,Low,6
S2463,APBZD,GJMIR,apbzd671@outlook.com,Female,21,CE,62.09,34,33,7.77,9.84,9,11,104.61,B,7,No,No,Secondary,Medium,1
S2464,HNYEV,XNMGI,hnyev631@edu.in,Female,20,CSE,60.95,29,33,8.96,9.67,8,11,99.63,C,4,No,No,None,Medium,7
S2465,SCJYA,WHIOP,scjya498@gmail.com,Female,23,CSE,63.22,23,30,6.82,9.31,7,16,92.13,C,8,No,No,Post-Graduate,High,5
S2466,GKVLT,XSIPT,gkvlt697@yahoo.com,Other,20,IT,89.59,34,40,7.24,6.22,5,17,109.46,B,12,Yes,Yes,Post-Graduate,Medium,5
S2467,LTTAO,ULZHY,lttao378@yahoo.com,Other,25,ME,78.63,22,47,5.59,9.92,9,11,104.52,B,14,Yes,Yes,Graduate,Medium,9
S2468,TKTIO,YLAHQ,tktio232@yahoo.com,Other,21,CE,76.18,34,47,6.18,6.5,5,16,114.68,B,18,No,No,Post-Graduate,Low,5
S2469,LUDFO,HIBDN,ludfo813@outlook.com,Female,22,ECE,91.33,40,49,9.41,6.43,10,11,125.85,A,5,No,No,Post-Graduate,High,2
S2470,TQSDX,INMTA,tqsdx641@yahoo.com,Male,21,MBA,98.71,40,43,8.04,5.94,8,13,117.98,B,10,No,Yes,Graduate,Medium,10
S2471,LEODJ,RYNET,leodj902@outlook.com,Male,19,CE,91.63,24,34,5.61,9.63,7,13,93.24,C,5,No,No,Secondary,Medium,9
S2472,OPRUT,PTCVA,oprut24@gmail.com,Female,24,AI/ML,65.38,28,38,7.49,9.79,6,14,103.28,B,8,No,No,Secondary,Medium,3
S2473,DPUDG,SUAOX,dpudg889@yahoo.com,Other,23,AI/ML,92.3,30,38,8.68,5.44,10,16,108.12,B,18,Yes,Yes,None,Medium,5
S2474,PTHGQ,SQJAI,pthgq956@outlook.com,Other,19,MBA,94.63,36,32,6.54,8.94,5,15,103.48,B,17,No,No,None,High,6
S2475,ZOYNV,ZVMPT,zoynv858@edu.in,Other,23,AI/ML,80.97,35,39,9.69,6.93,8,19,117.62,B,6,No,Yes,None,Low,7
S2476,GXJGS,BRTZB,gxjgs325@outlook.com,Other,24,IT,68.97,39,43,6.58,7.86,6,17,119.43,B,7,No,No,Graduate,High,7
S2477,JVRFJ,QDWYM,jvrfj646@outlook.com,Female,20,ECE,92.7,20,43,8.71,9.62,6,18,105.33,B,10,No,No,Secondary,High,7
S2478,IXRIS,HENQT,ixris166@yahoo.com,Other,21,CE,86.35,29,35,5.48,9.07,9,19,106.55,B,9,Yes,Yes,Post-Graduate,Low,4
S2479,CCXNP,GOYSR,ccxnp716@gmail.com,Other,20,CSE,84.08,34,31,8.49,5.02,5,11,94.51,C,17,Yes,No,Primary,High,5
S2480,WZTGP,ZUJFR,wztgp77@gmail.com,Female,23,IT,91.05,24,43,7.88,5.62,10,10,100.5,B,9,Yes,Yes,Primary,High,4
S2481,YTGTN,GKTBP,ytgtn296@outlook.com,Female,24,AI/ML,76.49,28,49,8.52,9.38,7,17,118.9,B,5,Yes,No,Primary,Low,7
S2482,RKFGD,EQXGQ,rkfgd706@edu.in,Other,18,BBA,79.53,21,35,9.27,9.39,5,18,97.66,C,3,Yes,No,Secondary,Medium,1
S2483,LIGBL,STTKC,ligbl217@edu.in,Female,19,AI/ML,78.33,33,38,5.11,8.87,9,16,109.98,B,20,No,Yes,Primary,High,3
S2484,OTRQN,MMJQI,otrqn418@yahoo.com,Other,23,AI/ML,97.42,32,41,5.06,5.19,6,19,108.24,B,12,No,Yes,None,High,6
S2485,RZQLM,FLHPS,rzqlm717@edu.in,Male,20,MBA,77.14,31,35,6.8,8.89,7,15,103.69,B,14,No,Yes,Secondary,Low,2
S2486,SSMPS,VBYGN,ssmps847@yahoo.com,Male,21,IT,63.63,25,46,7.32,9.57,8,13,108.89,B,1,No,Yes,None,Low,6
S2487,GLVVU,QHCDJ,glvvu789@gmail.com,Other,25,AI/ML,78.97,37,36,7.22,5.01,8,10,103.23,B,8,No,No,None,High,8
S2488,UKRFK,VTGDT,ukrfk485@gmail.com,Male,22,AI/ML,81.87,37,45,5.47,7.94,7,20,122.42,A,18,No,Yes,Secondary,Medium,5
S2489,DMPGD,DANQL,dmpgd644@gmail.com,Male,20,AI/ML,86.67,24,32,9.11,8.05,5,14,92.16,C,13,No,No,None,Low,10
S2490,LOSNN,LHTRU,losnn101@outlook.com,Other,19,AI/ML,64.36,26,44,8.86,7.91,8,12,106.77,B,1,Yes,Yes,Graduate,Medium,2
S2491,ZVNFD,LZXVT,zvnfd295@edu.in,Other,20,CSE,75.22,25,40,8.14,9.6,6,10,98.74,C,19,No,No,Secondary,Low,4
S2492,WNKNS,RCCWQ,wnkns631@edu.in,Male,23,IT,72.57,36,44,7.39,7.48,7,15,116.87,B,4,Yes,Yes,Primary,Medium,2
S2493,ENEDP,YIEDY,enedp932@gmail.com,Male,20,CSE,71.85,32,50,9.96,6.42,9,15,122.38,A,6,No,No,Primary,High,2
S2494,FMZQE,DJXIE,fmzqe611@edu.in,Female,23,AI/ML,63.03,27,43,6.61,8.23,9,13,106.85,B,19,No,No,Secondary,High,10
S2495,ICFJC,PZXSS,icfjc421@yahoo.com,Other,19,ME,99.18,39,36,9.57,8.18,8,14,114.75,B,13,Yes,No,Post-Graduate,Low,6
S2496,ORKJI,VLYNW,orkji956@gmail.com,Female,22,BBA,99.78,37,46,5.32,7.86,6,18,120.17,A,18,Yes,No,Post-Graduate,Medium,4
S2497,LDUDC,ZUXPO,ldudc468@edu.in,Male,25,CE,69.41,28,50,9.03,8.47,10,13,118.51,B,12,No,Yes,Primary,Low,8
S2498,PACNT,FGMWF,pacnt224@yahoo.com,Male,23,CSE,78.52,21,42,7.6,5.15,6,15,96.75,C,11,Yes,No,Primary,Low,4
S2499,DVLON,WDVNB,dvlon83@edu.in,Female,24,IT,95.01,35,32,8.62,7.9,10,11,104.52,B,5,Yes,No,None,Low,6
S2500,TKNDM,IUYLD,tkndm902@gmail.com,Female,22,MBA,66.88,29,44,9.74,7.83,8,18,116.57,B,11,Yes,No,Post-Graduate,High,4
S2501,KMQBT,YRJYM,kmqbt294@yahoo.com,Male,24,ECE,68.43,35,32,9.54,8.77,8,18,111.32,B,5,Yes,Yes,Post-Graduate,High,10
S2502,VAPLF,FGHQW,vaplf86@yahoo.com,Female,21,ME,92.67,37,31,5.11,5.87,9,20,107.98,B,13,Yes,Yes,Graduate,High,3
S2503,UJSOG,CLHVX,ujsog700@outlook.com,Male,20,BBA,77.44,29,34,9.27,7.43,8,13,100.7,B,8,Yes,Yes,None,Medium,5
S2504,AOAJY,FJBUQ,aoajy755@outlook.com,Female,20,MBA,80.43,40,32,5.2,6.6,8,16,107.81,B,3,No,No,Post-Graduate,Low,10
S2505,ACCLV,HDTYR,acclv911@edu.in,Other,18,IT,84.07,40,31,9.88,5.22,7,13,106.1,B,14,Yes,No,None,Low,7
S2506,MYHDO,EKUAC,myhdo168@outlook.com,Other,19,ME,81.11,31,40,5.94,6.71,7,12,102.65,B,19,No,Yes,Post-Graduate,High,7
S2507,BZNOS,APFJS,bznos933@edu.in,Other,24,MBA,96.94,29,43,8.84,8.31,8,11,108.15,B,4,Yes,No,Graduate,Low,8
S2508,XLZHQ,OZLOO,xlzhq96@gmail.com,Male,18,MBA,78.6,20,50,8.9,9.43,8,17,113.33,B,3,Yes,Yes,None,Medium,2
S2509,YWMUJ,PTSYY,ywmuj268@outlook.com,Other,21,BBA,64.83,34,41,9.78,6.38,8,19,118.16,B,8,Yes,No,Primary,Medium,2
S2510,VMBTX,MRSRN,vmbtx530@edu.in,Female,19,ECE,68.56,29,35,5.76,8.76,9,10,97.52,C,10,No,Yes,Primary,Medium,3
S2511,IEKOE,LDVYC,iekoe757@outlook.com,Male,18,MBA,92.94,30,43,7.67,5.41,10,19,115.08,B,18,Yes,Yes,Secondary,Medium,8
S2512,GNCLS,UDRAK,gncls960@yahoo.com,Male,24,ECE,66.29,23,40,7.92,7.6,7,20,105.52,B,20,No,Yes,Graduate,High,2
S2513,KOGND,CCQXO,kognd747@edu.in,Female,23,ME,84.87,30,44,5.52,5.18,5,15,104.7,B,15,No,Yes,None,Medium,3
S2514,FXWGI,OXVFL,fxwgi39@edu.in,Female,18,ME,74.46,37,30,6.17,9.72,7,14,103.89,B,16,No,Yes,Post-Graduate,High,3
S2515,TAUNV,KHRPS,taunv65@edu.in,Other,24,IT,97.0,33,47,7.55,6.04,9,17,119.58,B,2,Yes,Yes,Primary,High,2
S2516,HXCDC,PQHLQ,hxcdc77@outlook.com,Female,25,AI/ML,70.58,24,30,7.19,9.69,7,14,91.88,C,20,No,No,Post-Graduate,High,5
S2517,RJJSO,HZEFT,rjjso541@edu.in,Other,21,IT,72.14,29,34,7.99,6.32,6,13,96.31,C,4,Yes,Yes,Primary,Medium,1
S2518,VDQQF,BALAA,vdqqf956@edu.in,Female,23,IT,88.52,21,33,7.17,7.34,6,16,90.51,C,8,No,No,None,Low,2
S2519,HKOCE,LHWHT,hkoce844@yahoo.com,Male,22,BBA,66.41,33,31,7.75,7.24,9,16,103.99,B,17,No,No,Post-Graduate,High,1
S2520,FRIYF,FPLHY,friyf278@yahoo.com,Male,25,MBA,91.91,30,33,6.93,7.22,8,18,103.15,B,6,No,No,Primary,Medium,8
S2521,OWPRR,CJGCT,owprr9@edu.in,Female,19,ME,66.23,29,34,6.94,6.79,8,13,97.73,C,19,Yes,Yes,Post-Graduate,Medium,1
S2522,RPYKT,IOTOQ,rpykt299@gmail.com,Other,18,CE,79.37,23,31,5.28,7.02,5,14,85.29,C,13,Yes,No,Secondary,Medium,7
S2523,WDVFD,BGFUL,wdvfd565@edu.in,Male,20,CSE,75.78,33,43,9.23,6.86,9,19,120.08,A,3,No,Yes,Post-Graduate,Low,2
S2524,WRBVG,ZMPMQ,wrbvg399@outlook.com,Male,20,BBA,69.45,29,46,9.56,6.53,7,16,114.09,B,12,Yes,No,Graduate,High,8
S2525,XMVFT,LUHEY,xmvft147@gmail.com,Female,22,MBA,93.61,33,40,6.66,5.44,8,11,104.1,B,5,Yes,Yes,Primary,High,2
S2526,KHYQG,JHSMO,khyqg69@yahoo.com,Female,19,CE,78.16,24,38,5.43,5.18,6,18,96.61,C,14,Yes,Yes,Post-Graduate,Low,9
S2527,EOYGF,EFKZZ,eoygf249@edu.in,Male,18,IT,65.37,39,33,9.37,5.35,5,13,104.72,B,5,Yes,No,None,Medium,2
S2528,MRHEQ,PAIED,mrheq93@gmail.com,Other,23,IT,98.8,39,50,5.41,8.83,8,18,129.24,A,14,No,No,Secondary,Medium,1
S2529,BPZCO,OFMKS,bpzco19@outlook.com,Male,24,AI/ML,75.45,39,37,5.31,9.57,9,10,109.88,B,10,Yes,Yes,Post-Graduate,Medium,4
S2530,EDQYT,MTNBT,edqyt162@edu.in,Other,22,ECE,76.32,23,37,7.66,6.84,7,16,97.5,C,14,Yes,Yes,Post-Graduate,Medium,5
S2531,KWTWD,DYISB,kwtwd913@yahoo.com,Other,25,IT,72.75,33,41,7.97,7.09,10,15,114.06,B,12,Yes,No,Post-Graduate,High,1
S2532,YKGWR,CBUHV,ykgwr597@edu.in,Male,18,BBA,82.27,36,30,5.68,8.08,8,15,102.76,B,14,No,Yes,Secondary,Medium,5
S2533,BRYLB,ECFLQ,brylb225@outlook.com,Other,18,CE,67.16,23,37,9.56,8.99,7,17,102.55,B,11,No,Yes,Secondary,Low,6
S2534,AUJPQ,QIHYA,aujpq510@outlook.com,Female,18,MBA,83.69,27,48,6.04,9.79,10,14,114.83,B,10,No,Yes,None,High,2
S2535,SQJSE,YPHQT,sqjse874@gmail.com,Male,25,BBA,98.28,38,47,8.13,5.54,6,18,122.67,A,10,No,Yes,Post-Graduate,Medium,10
S2536,VMJSY,ZKVSC,vmjsy697@edu.in,Female,21,BBA,96.85,33,38,8.81,5.2,7,16,108.0,B,5,No,No,Graduate,High,5
S2537,XUHPH,AZFXS,xuhph147@yahoo.com,Other,20,CE,80.45,29,37,9.45,9.55,9,10,104.0,B,13,Yes,Yes,Primary,Medium,1
S2538,YQFES,CDSPU,yqfes383@gmail.com,Male,23,MBA,63.65,40,47,5.63,6.05,6,17,121.68,A,5,Yes,No,Primary,Low,10
S2539,GTILA,VTMIC,gtila230@outlook.com,Female,24,IT,75.3,28,38,8.02,5.61,5,12,96.63,C,5,Yes,No,Secondary,High,10
S2540,PVUXI,VUOSP,pvuxi266@yahoo.com,Female,22,ECE,89.26,24,46,8.01,5.53,5,13,101.54,B,11,Yes,No,Graduate,High,9
S2541,YIHVQ,OLAPH,yihvq101@outlook.com,Other,19,BBA,82.0,24,43,8.43,6.55,8,14,103.98,B,20,Yes,No,Primary,High,8
S2542,FAKAC,ENVWJ,fakac242@outlook.com,Other,20,BBA,94.68,28,44,5.7,8.17,9,19,113.87,B,12,No,No,Primary,Low,8
S2543,QENXO,HNDMP,qenxo585@edu.in,Female,22,CE,81.66,25,43,7.64,7.67,7,10,100.31,B,14,No,No,None,Low,6
S2544,JVOSS,YSRXQ,jvoss482@outlook.com,Male,24,CSE,77.27,31,33,8.35,9.71,5,15,102.06,B,11,Yes,Yes,Primary,High,10
S2545,ZSAKW,VUJBY,zsakw111@edu.in,Male,23,ME,81.21,21,34,5.15,7.9,7,18,93.05,C,5,No,Yes,Graduate,Low,4
S2546,PHGDT,STFEE,phgdt441@yahoo.com,Female,18,AI/ML,78.63,37,43,6.76,9.42,9,17,122.18,A,20,Yes,No,None,Low,4
S2547,LUMZB,AGPLB,lumzb114@outlook.com,Male,24,MBA,60.87,36,47,6.05,7.19,6,15,117.24,B,20,No,Yes,Secondary,High,6
S2548,LMXAY,OFSXZ,lmxay262@edu.in,Other,25,AI/ML,87.45,36,30,6.83,7.77,7,15,102.6,B,7,Yes,Yes,Post-Graduate,Low,4
S2549,QKQHS,BDKWS,qkqhs460@edu.in,Male,19,IT,90.49,36,43,5.47,9.1,8,15,116.57,B,7,Yes,No,Post-Graduate,High,2
S2550,GPPHV,MDUEY,gpphv860@gmail.com,Other,18,ECE,80.05,25,39,7.68,9.91,7,19,107.59,B,11,Yes,Yes,Secondary,Low,9
S2551,YPREW,FGKIT,yprew898@yahoo.com,Male,20,ECE,74.47,25,45,9.96,7.77,9,18,114.73,B,16,No,No,Graduate,Low,2
S2552,XIORT,VZXGA,xiort738@edu.in,Female,18,BBA,69.55,39,50,5.33,5.63,5,11,115.95,B,14,No,No,Post-Graduate,Medium,4
S2553,QCJTS,BQMOP,qcjts662@edu.in,Other,25,CSE,62.56,27,34,6.81,8.07,10,13,98.88,C,9,Yes,Yes,Post-Graduate,Medium,1
S2554,HVZXC,XURLY,hvzxc684@edu.in,Female,23,AI/ML,65.39,36,48,8.08,5.87,7,19,123.95,A,1,Yes,Yes,Post-Graduate,High,3
