Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance(%),Midterm_Score,Final_score,Assignment_Avg,Quizzes_Avg,Participation_Score,Project_Score,Total_Score,Grade,Study_Hour_Per_Week,ExtraCircular_Activities,Internet_Access,Parent_Education,Family_Income,Stress(1 - 10)
S1811,XCRNE,PISZK,xcrne641@edu.in,Male,25,AI/ML,71.48312744904035,32,42,9.99,5.4,9,20,118.39,B,19,No,No,None,Low,7
S1812,GPGCT,VIEPD,gpgct935@outlook.com,Other,21,CE,96.51335771607758,29,44,9.93,7.06,10,19,118.99,B,4,Yes,No,None,Medium,1
S1813,INBOX,ACXHF,inbox657@outlook.com,Male,18,MBA,71.31920242552164,32,32,5.41,6.12,8,14,97.54,C,19,Yes,No,Primary,High,6
S1814,PXYGE,OBOFA,pxyge780@edu.in,Female,19,IT,85.59255652898702,34,33,7.19,6.53,9,20,109.72,B,5,No,Yes,Secondary,Low,9
S1815,OXUFH,UVMKG,oxufh244@yahoo.com,Male,25,BBA,77.98186823415742,39,37,6.37,9.07,9,19,119.44,B,11,No,Yes,Secondary,High,3
S1816,ATOHR,EHTKM,atohr203@gmail.com,Other,18,ME,82.31805586425685,32,31,9.58,9.37,7,10,98.94,C,2,Yes,Yes,Primary,Low,9
S1817,RVPHU,SLYKL,rvphu938@yahoo.com,Other,18,CE,67.55179239040945,20,48,8.59,8.57,9,12,106.16,B,10,No,Yes,None,High,8
S1818,EMZEA,DNENG,emzea732@yahoo.com,Male,25,ME,71.96677493791043,24,39,7.19,6.21,7,13,96.4,C,20,Yes,No,None,Medium,9
S1819,NNKTX,SEJFO,nnktx584@yahoo.com,Male,19,IT,91.55572495166001,30,37,8.77,9.04,8,17,109.81,B,4,Yes,No,Primary,Medium,6
S1820,WDIAP,CWNLG,wdiap430@yahoo.com,Other,22,CSE,86.47423910072786,20,30,7.74,6.22,7,12,82.96,C,15,No,No,Secondary,Low,8
S1821,VZZCT,WOHHT,vzzct60@yahoo.com,Female,21,BBA,90.14975923842965,21,31,7.4,8.61,7,19,94.01,C,8,No,No,None,High,4
S1822,VXSLS,YOHEK,vxsls33@gmail.com,Female,25,BBA,77.42147228128066,30,34,8.6,8.68,5,11,97.29,C,10,No,Yes,Graduate,Low,4
S1823,XOCCC,GMNFY,xoccc478@yahoo.com,Female,21,IT,84.79780931504946,24,44,6.16,7.43,8,19,108.59,B,5,No,Yes,Primary,Low,1
S1824,GAWDK,ERFGM,gawdk210@outlook.com,Male,25,ME,88.30391984136367,29,46,8.16,5.29,7,11,106.45,B,13,No,Yes,Post-Graduate,High,10
S1825,ERCVX,KFZNS,ercvx986@gmail.com,Female,19,CE,60.71380678870544,33,44,6.11,8.56,6,14,111.67,B,6,No,No,Secondary,High,1
S1826,XODUW,PLAPV,xoduw237@edu.in,Male,24,CSE,86.81141360736245,21,46,8.82,6.21,7,18,107.03,B,4,No,No,Primary,Low,10
S1827,GKRXS,WQQMX,gkrxs438@gmail.com,Female,18,ME,98.11972013301136,26,47,9.76,8.4,7,17,115.16,B,16,Yes,Yes,Post-Graduate,High,3
S1828,TWQFI,UPUGE,twqfi442@outlook.com,Female,18,IT,68.90617773677859,33,38,9.17,9.41,6,20,115.58,B,4,Yes,Yes,Graduate,High,4
S1829,GHLCX,ZXTCL,ghlcx780@gmail.com,Female,24,CE,74.90297083595947,23,30,6.87,9.99,5,13,87.86,C,4,No,Yes,None,Medium,4
S1830,HEVRX,TWCVQ,hevrx105@yahoo.com,Male,19,MBA,71.21739663953687,22,39,6.06,6.45,6,10,89.51,C,15,Yes,Yes,Primary,High,2
S1831,NXJHK,SNVPD,nxjhk368@yahoo.com,Male,23,BBA,60.755715430447324,34,33,9.44,8.11,8,17,109.56,B,1,Yes,No,None,Low,6
S1832,PKAQV,UOLCR,pkaqv505@outlook.com,Other,20,ME,77.81436562818915,29,48,5.53,7.47,7,12,109.0,B,12,Yes,No,Post-Graduate,High,3
S1833,OZMEQ,VAZAI,ozmeq653@yahoo.com,Male,23,CSE,91.18638856737556,36,48,5.56,5.86,9,17,121.41,A,8,Yes,Yes,None,High,5
S1834,SKDLP,FIZAQ,skdlp849@gmail.com,Female,22,CSE,63.39936056927086,33,49,5.72,6.81,7,18,119.53,B,11,No,No,Graduate,Medium,8
S1835,NMLMC,BDHWT,nmlmc573@yahoo.com,Other,20,CSE,62.688853373571966,38,48,8.58,7.11,6,11,118.68,B,1,No,No,Graduate,Medium,1
S1836,YBOZX,WUWBK,ybozx991@outlook.com,Male,22,AI/ML,72.0952074294763,37,33,9.06,9.57,10,16,114.64,B,16,Yes,No,None,High,9
S1837,NYKAG,QTECQ,nykag937@yahoo.com,Other,20,BBA,98.8398904123448,31,47,6.91,9.8,7,15,116.7,B,6,No,No,Secondary,Low,1
S1838,NNTXX,YCURM,nntxx408@yahoo.com,Female,21,BBA,74.04212286663066,22,34,7.29,6.71,7,20,96.99,C,12,No,Yes,None,Low,4
S1839,SNXKG,NYCSO,snxkg733@gmail.com,Male,18,ME,65.84693815252561,39,44,6.52,5.71,7,13,115.23,B,7,No,No,Graduate,High,8
S1840,RUHYU,OFWWN,ruhyu842@outlook.com,Other,19,IT,96.99291732223597,40,45,9.45,8.92,7,12,122.38,A,18,Yes,No,Primary,Low,1
S1841,TWIMI,UDJFA,twimi462@yahoo.com,Female,24,ME,70.84612067196586,20,35,5.92,8.0,10,19,97.92,C,17,Yes,No,None,High,3
S1842,KGJLZ,PTAJK,kgjlz312@edu.in,Other,19,ME,60.879054708621545,37,49,5.16,8.12,9,16,124.28,A,11,No,Yes,Graduate,Low,5
S1843,UTZLC,FFJWV,utzlc734@yahoo.com,Female,19,CE,74.85390932802196,40,39,7.2,7.74,7,13,113.95,B,11,Yes,No,Secondary,Medium,1
S1844,NWQEC,UXEYQ,nwqec74@outlook.com,Other,23,ECE,90.67855369923168,27,49,6.36,8.85,5,17,113.21,B,2,No,Yes,Primary,Medium,10
S1845,SPBSW,YPMZS,spbsw144@outlook.com,Female,20,CSE,61.94254734406662,32,38,9.83,7.73,7,12,106.55,B,8,No,No,Graduate,High,2
S1846,EKEXN,AXWMH,ekexn132@yahoo.com,Other,18,CSE,69.25667798206095,25,35,9.97,6.25,10,12,98.22,C,11,No,No,None,Medium,5
S1847,KVIGK,QAIRS,kvigk941@yahoo.com,Male,24,MBA,84.31254210899672,39,41,5.72,6.4,6,12,110.12,B,13,Yes,No,Secondary,High,4
S1848,NSCKX,SUBXU,nsckx669@yahoo.com,Female,18,ME,92.47307108301666,22,43,6.66,5.09,7,12,95.75,C,20,Yes,No,Primary,Medium,2
S1849,KYXAV,FQGYY,kyxav461@edu.in,Other,23,MBA,68.2811655348795,27,37,5.05,8.38,10,19,106.43,B,3,Yes,Yes,None,Low,4
S1850,NNNID,CYTQV,nnnid461@gmail.com,Male,22,ME,71.34348823023339,30,33,9.35,7.53,6,13,98.88,C,8,Yes,No,Graduate,Medium,4
S1851,DJGUX,SGADI,djgux331@edu.in,Other,24,IT,79.70597802403891,40,39,6.48,5.57,7,18,116.06,B,12,No,Yes,Secondary,High,5
S1852,YKQSW,VSPHJ,ykqsw832@outlook.com,Male,20,BBA,82.91788505588745,33,48,7.33,7.93,10,16,122.26,A,12,No,No,None,Low,8
S1853,YANCI,DGCDZ,yanci644@gmail.com,Female,18,CE,70.42072298342656,39,45,7.71,5.22,10,15,121.93,A,13,Yes,No,None,High,3
S1854,UYJIU,CPCOB,uyjiu223@gmail.com,Female,21,BBA,82.74858952448665,20,41,8.77,7.73,10,16,103.5,B,13,No,Yes,Graduate,Low,2
S1855,PVNOU,TJANW,pvnou427@yahoo.com,Other,18,CSE,71.76799372101725,27,35,6.36,5.55,9,17,99.91,C,3,No,No,Secondary,High,8
S1856,YAMRP,BWHRD,yamrp593@outlook.com,Female,23,CSE,73.47243874290099,37,37,5.65,8.06,7,10,104.71,B,7,No,No,Post-Graduate,Low,7
S1857,PXBYE,FWVNG,pxbye171@yahoo.com,Other,19,CE,80.15126298254438,25,36,7.5,5.72,8,17,99.22,C,2,No,Yes,Primary,High,8
S1858,JTBTG,LZGSR,jtbtg59@gmail.com,Other,21,IT,71.06187162376779,37,40,5.03,9.51,6,17,114.54,B,4,No,Yes,Primary,Medium,10
S1859,QOFXV,JBXXJ,qofxv912@yahoo.com,Female,20,BBA,68.77738047860883,22,34,8.16,7.06,7,20,98.22,C,11,Yes,Yes,Secondary,High,6
S1860,YXNBT,SGTSJ,yxnbt682@yahoo.com,Other,22,CSE,64.25247368834903,37,35,8.16,8.94,7,13,109.1,B,1,No,Yes,Post-Graduate,High,5
S1861,GYEWE,IPVVX,gyewe16@yahoo.com,Female,25,IT,75.60229355953325,21,34,6.05,7.18,6,16,90.23,C,16,Yes,No,Post-Graduate,Medium,1
S1862,NDCDW,ASDNP,ndcdw134@yahoo.com,Other,25,IT,82.37116962933754,34,33,7.14,8.82,8,19,109.97,B,1,Yes,Yes,Primary,Low,9
S1863,BSVZH,KMQJP,bsvzh383@gmail.com,Male,20,ME,62.62206659927551,29,37,9.15,9.53,6,10,100.68,B,13,Yes,Yes,Secondary,High,6
S1864,JNKPO,LEUFH,jnkpo565@outlook.com,Female,19,ECE,93.21595877032682,36,33,7.67,5.08,10,15,106.74,B,6,No,No,Post-Graduate,Low,5
S1865,ZQKSI,PZLCT,zqksi161@outlook.com,Other,22,AI/ML,87.33662612320056,34,46,6.73,6.43,10,11,114.16,B,10,No,Yes,Graduate,Medium,8
S1866,BXESI,YZWCT,bxesi148@edu.in,Female,20,BBA,69.72017923184482,20,32,9.99,7.93,5,11,85.93,C,16,No,No,Graduate,High,10
S1867,XINEP,QOMRG,xinep115@gmail.com,Other,19,ECE,85.38742200234992,28,38,7.41,6.22,10,17,106.63,B,11,Yes,Yes,None,Medium,1
S1868,LYMCZ,IWVVB,lymcz861@edu.in,Male,25,BBA,75.64462882196003,39,46,9.53,7.42,7,11,119.95,B,13,No,No,Post-Graduate,Low,10
S1869,RQTIO,XHEAX,rqtio907@outlook.com,Other,21,MBA,76.8215696963554,26,31,9.37,8.93,9,15,99.3,C,14,Yes,No,Graduate,High,6
S1870,XAQDK,ICOHN,xaqdk15@yahoo.com,Male,24,CSE,98.93489203412321,21,30,7.66,8.65,7,17,91.31,C,17,Yes,No,None,High,2
S1871,DMZUI,IVMJE,dmzui31@yahoo.com,Other,24,IT,85.11813529939674,37,48,8.42,8.38,10,13,124.8,A,16,No,No,Graduate,Medium,5
S1872,NLMAE,OUWQY,nlmae485@gmail.com,Other,18,CSE,96.83852766527238,36,43,7.9,6.43,5,11,109.34,B,15,Yes,No,Graduate,Medium,9
S1873,SUVCQ,GDSFF,suvcq689@yahoo.com,Other,22,IT,61.41454905147913,22,40,9.89,5.21,5,19,101.1,B,15,No,Yes,Secondary,High,10
S1874,QWHDP,HJRDF,qwhdp856@outlook.com,Other,20,AI/ML,69.46975390340282,39,36,7.15,5.99,9,10,107.14,B,16,No,Yes,Graduate,Medium,9
S1875,GKURD,RVEHF,gkurd86@outlook.com,Male,25,ECE,69.42570402176365,32,38,6.91,6.1,6,20,109.01,B,16,Yes,Yes,Graduate,High,5
S1876,JCIMN,TZCRN,jcimn591@yahoo.com,Female,21,CE,63.938258687198804,33,38,8.88,5.51,6,20,111.4,B,1,Yes,No,None,Medium,2
S1877,UFURW,RLRJW,ufurw827@yahoo.com,Other,18,BBA,60.88713322761758,35,48,6.69,8.03,7,14,118.72,B,13,No,No,Post-Graduate,Medium,10
S1878,SIMHT,UYPCZ,simht200@gmail.com,Male,22,CE,74.69480296089608,35,38,6.93,6.16,10,17,113.08,B,5,Yes,Yes,Graduate,High,5
S1879,JIWKT,MZYCL,jiwkt884@outlook.com,Female,20,CE,98.3581916543911,40,45,7.68,8.36,7,13,121.04,A,18,No,Yes,Post-Graduate,Low,5
S1880,GWNZC,OZMVM,gwnzc290@gmail.com,Male,19,MBA,92.61599100216907,23,35,9.47,6.87,10,12,96.34,C,1,Yes,Yes,Post-Graduate,Low,6
S1881,ZSUHV,XPHMX,zsuhv802@edu.in,Other,20,IT,96.46732639936128,24,37,8.26,9.67,5,18,101.93,B,16,Yes,Yes,Graduate,Low,2
S1882,XSQHQ,TGXCB,xsqhq647@outlook.com,Male,19,CE,90.54506408342378,25,34,9.35,8.09,10,17,103.44,B,20,No,No,None,Low,2
S1883,REICK,QIUIH,reick116@yahoo.com,Other,23,IT,76.98321470762508,33,39,7.34,9.65,7,15,110.99,B,12,Yes,Yes,Secondary,High,3
S1884,CWBSX,NTFBB,cwbsx433@edu.in,Male,18,BBA,80.69081377023122,35,38,5.5,8.15,9,13,108.64,B,7,No,Yes,Post-Graduate,High,8
S1885,GQHZG,HTDDK,gqhzg260@outlook.com,Male,19,ME,80.51454611773593,30,49,8.45,8.24,7,16,118.7,B,10,No,No,Graduate,Low,5
S1886,DGZGL,ABTJY,dgzgl243@edu.in,Other,22,CE,73.12107621236942,24,48,5.92,8.48,7,12,105.4,B,1,No,Yes,Post-Graduate,Low,2
S1887,BASAL,ZXQKM,basal780@yahoo.com,Female,18,ME,89.65359590475461,33,35,6.94,6.12,5,16,102.07,B,8,No,Yes,None,Medium,3
S1888,TRTGA,HJJMZ,trtga746@outlook.com,Other,19,IT,97.03485009431552,32,45,8.75,9.01,7,14,115.76,B,9,No,No,Secondary,Medium,5
S1889,QZSVP,HTGCW,qzsvp876@yahoo.com,Female,25,ECE,97.27092212780099,35,44,9.38,6.09,6,19,119.46,B,7,Yes,Yes,Primary,High,10
S1890,NLCKA,DTUYO,nlcka878@outlook.com,Other,20,BBA,99.0701697307455,24,37,8.07,5.31,10,13,97.38,C,16,No,No,Post-Graduate,High,2
S1891,GXQOW,YUHWV,gxqow87@gmail.com,Other,21,IT,66.46260550600812,32,30,9.91,8.15,6,14,100.06,B,5,No,Yes,Secondary,Low,4
S1892,CGEZJ,XZORU,cgezj12@edu.in,Female,21,ME,89.64876351301945,22,45,7.58,5.78,9,14,103.35,B,20,No,No,Primary,Medium,1
S1893,CEYCF,VEGFV,ceycf177@yahoo.com,Male,18,CSE,72.8364073811978,34,33,6.43,6.42,6,13,98.85,C,14,No,No,None,Medium,5
S1894,HTKJI,ZHHPO,htkji317@edu.in,Other,18,ECE,89.07473667504063,39,47,8.13,7.25,10,19,130.38,A,10,No,No,Secondary,Medium,8
S1895,ZRKSI,GKDBM,zrksi880@outlook.com,Female,18,IT,82.9257479098325,24,30,7.14,5.46,5,11,82.6,C,4,Yes,No,Post-Graduate,High,8
S1896,ZMWTQ,UHPLB,zmwtq991@yahoo.com,Male,25,ME,61.7205202183726,38,41,9.43,7.21,6,15,116.64,B,1,No,Yes,None,Low,1
S1897,UJESA,PMHCJ,ujesa307@edu.in,Other,20,ME,76.49520631337766,24,32,7.24,7.99,10,16,97.23,C,18,Yes,Yes,Graduate,Medium,7
S1898,LQMFC,SIPZL,lqmfc27@gmail.com,Male,20,CSE,63.534938318502185,36,45,7.24,5.0,6,19,118.24,B,12,No,No,Secondary,Medium,9
S1899,AYBEE,BQKOT,aybee347@edu.in,Male,24,BBA,66.1999418719969,28,36,7.36,5.7,6,19,102.06,B,4,Yes,Yes,Graduate,High,3
S1900,IZWVD,USZZO,izwvd450@gmail.com,Other,19,BBA,83.61541072467747,31,47,8.86,8.51,9,20,124.37,A,9,No,Yes,Primary,Low,9
S1901,DLIUJ,JDSQR,dliuj520@gmail.com,Male,24,MBA,86.8678228632286,20,45,8.15,9.2,6,15,103.34,B,11,Yes,No,Secondary,Low,8
S1902,FAWVB,AEMAI,fawvb707@gmail.com,Male,20,AI/ML,80.8692862613389,39,44,8.96,9.68,10,12,123.64,A,6,No,No,Secondary,Low,1
S1903,DJCDD,KPPKY,djcdd913@gmail.com,Male,24,AI/ML,98.95152414626195,30,38,9.13,7.22,7,10,101.36,B,14,Yes,Yes,Secondary,High,9
S1904,MQXLA,TKTLH,mqxla670@outlook.com,Other,18,AI/ML,60.80283234860089,37,43,5.21,6.49,8,11,110.7,B,8,Yes,Yes,Secondary,Medium,2
S1905,VPLCN,IDHLN,vplcn410@outlook.com,Other,21,BBA,67.44034638320377,34,40,7.75,8.5,6,12,108.25,B,7,Yes,No,Post-Graduate,High,3
S1906,HTRER,KIGSI,htrer263@outlook.com,Male,20,ME,78.97437361966996,24,47,9.64,5.15,5,10,100.8,B,20,Yes,Yes,Secondary,High,4
S1907,QCQNJ,ASSVN,qcqnj854@edu.in,Female,20,CSE,86.4632268328742,32,34,8.35,5.45,7,19,105.8,B,18,Yes,Yes,Secondary,Low,6
S1908,IUZPL,ENPMQ,iuzpl316@outlook.com,Female,20,CE,99.54301452648504,21,44,5.34,6.15,7,16,99.49,C,4,No,No,Secondary,Medium,9
S1909,NDPNY,JFVKK,ndpny382@outlook.com,Female,22,MBA,66.7093262652971,36,38,6.31,6.75,10,16,113.06,B,8,Yes,Yes,None,High,6
S1910,QSTQL,TLOCY,qstql192@edu.in,Female,23,ECE,61.40843067466932,23,44,7.19,6.74,5,13,98.93,C,12,No,No,Graduate,Low,9
S1911,BLORP,NEQCE,blorp838@edu.in,Female,22,ECE,63.745145557324754,40,50,5.17,6.59,5,10,116.76,B,20,No,Yes,Secondary,Low,9
S1912,IUVAP,ODKMR,iuvap799@edu.in,Other,22,CSE,76.26799896132032,28,48,6.57,6.18,10,18,116.75,B,10,No,No,Secondary,Low,6
S1913,LBBTM,YRSMN,lbbtm810@gmail.com,Female,23,BBA,78.95286835248955,23,49,6.96,7.4,10,19,115.36,B,18,Yes,No,Graduate,High,9
S1914,UBYKD,LQOYK,ubykd874@yahoo.com,Male,21,ECE,79.2324175976465,37,46,9.08,6.95,7,20,126.02,A,4,Yes,No,Graduate,Medium,4
S1915,FMIFR,EZINF,fmifr183@yahoo.com,Male,25,CSE,99.82003119205967,22,34,5.73,6.74,8,15,91.46,C,18,Yes,Yes,Primary,Low,5
S1916,VEELX,ZCULL,veelx477@edu.in,Female,23,CE,79.96372658288179,30,43,5.23,7.62,9,16,110.85,B,1,Yes,Yes,Primary,Medium,8
S1917,EIYUS,CYZWM,eiyus233@yahoo.com,Other,23,MBA,97.18419035276762,40,46,9.65,7.68,10,12,125.33,A,19,Yes,No,Post-Graduate,High,2
S1918,XOYCP,KPCUO,xoycp723@yahoo.com,Other,21,MBA,88.28562395896594,23,43,7.49,8.24,8,15,104.73,B,5,No,Yes,Secondary,High,9
S1919,OQYED,MSPCB,oqyed411@yahoo.com,Female,23,ECE,91.59597638059186,28,35,5.46,7.78,10,10,96.23,C,6,No,No,Graduate,Medium,8
S1920,MUKFY,VAXDL,mukfy605@outlook.com,Male,21,ME,87.02654365597147,25,43,8.84,5.69,5,17,104.53,B,14,No,Yes,Graduate,Medium,8
S1921,UXLNQ,FFRXO,uxlnq874@outlook.com,Male,21,IT,90.04688768288737,24,41,5.32,9.36,9,17,105.68,B,3,No,No,None,High,7
S1922,CAIPE,SESMP,caipe350@edu.in,Female,23,CSE,67.55973189747843,33,41,6.55,6.13,5,18,109.68,B,16,Yes,Yes,Post-Graduate,Medium,10
S1923,KVNRN,CWTHO,kvnrn407@yahoo.com,Female,23,ECE,99.41966545004956,28,43,9.73,7.56,8,15,111.29,B,2,No,Yes,Primary,High,4
S1924,QYKBS,JPTFY,qykbs85@outlook.com,Other,18,CSE,92.57960911369605,27,35,5.41,9.6,7,14,98.01,C,7,Yes,Yes,Graduate,Medium,6
S1925,LUWXU,XONNJ,luwxu523@edu.in,Male,22,AI/ML,62.83488533796363,28,39,5.96,7.06,5,15,100.02,B,8,No,No,None,Low,2
S1926,WHVTR,XHSGQ,whvtr554@gmail.com,Other,19,AI/ML,79.06835588512388,28,44,8.08,9.93,9,15,114.01,B,7,Yes,Yes,Secondary,Medium,6
S1927,RHTJD,RIANG,rhtjd216@gmail.com,Female,25,ECE,99.2495208898641,39,35,7.6,9.42,6,13,110.02,B,15,No,No,Primary,Low,8
S1928,IEUCO,GLKYD,ieuco508@yahoo.com,Male,22,CSE,64.74386818029691,33,39,9.27,7.01,7,17,112.28,B,4,No,Yes,Graduate,High,10
S1929,NWDYO,CDZWW,nwdyo716@edu.in,Other,23,ME,94.88561254383538,29,44,7.93,9.96,5,12,107.88,B,16,No,Yes,None,High,1
S1930,DVNCM,UQQZF,dvncm797@yahoo.com,Male,21,ECE,88.19858923576317,23,41,6.61,5.47,7,14,97.08,C,11,Yes,No,Primary,High,8
S1931,GTHXX,WSWBC,gthxx279@edu.in,Female,23,AI/ML,83.6772910512508,22,45,6.82,5.16,6,15,99.97,C,7,Yes,Yes,Secondary,Medium,8
S1932,NNPTB,JAQIK,nnptb846@edu.in,Other,22,AI/ML,86.86348214349073,24,47,8.46,8.22,10,16,113.67,B,11,Yes,Yes,Graduate,Medium,6
S1933,HIQES,UQCTT,hiqes991@yahoo.com,Other,25,IT,63.86799768153581,36,30,9.32,6.4,5,11,97.72,C,9,No,No,Post-Graduate,High,5
S1934,XDCZQ,GJZCU,xdczq712@outlook.com,Female,21,ECE,66.87247377327137,40,35,7.95,8.36,6,20,117.31,B,16,Yes,Yes,Graduate,Medium,4
S1935,FXCLP,SIDHB,fxclp969@yahoo.com,Male,25,AI/ML,82.06123734841226,28,48,7.06,9.5,5,12,109.56,B,10,No,No,Post-Graduate,Low,8
S1936,XDYBW,FHASP,xdybw928@outlook.com,Other,24,CE,75.62055043535398,34,43,9.57,9.42,8,11,114.99,B,18,No,No,Secondary,High,7
S1937,MSGWH,KFFMH,msgwh288@gmail.com,Male,22,BBA,82.62088187761319,26,33,6.75,5.14,9,13,92.89,C,9,Yes,Yes,None,Medium,8
S1938,TWYKJ,SKLPU,twykj166@edu.in,Other,21,CSE,90.11397724275324,40,43,8.25,9.96,10,17,128.21,A,4,Yes,Yes,Graduate,High,1
S1939,FODYC,MVTVX,fodyc237@outlook.com,Other,24,ECE,93.74847453814654,36,45,8.13,8.53,6,19,122.66,A,16,No,Yes,Secondary,Medium,7
S1940,KHRAT,LSQMY,khrat362@yahoo.com,Other,20,BBA,86.40155308732483,24,46,8.52,7.29,5,10,100.82,B,11,Yes,Yes,Primary,Low,8
S1941,TIBBR,VIJER,tibbr951@yahoo.com,Other,20,BBA,67.39226551083779,27,49,8.26,9.76,7,17,118.02,B,7,Yes,No,Primary,Low,9
S1942,XPINS,DWQWX,xpins499@gmail.com,Male,21,ME,62.834309007456504,26,33,5.61,8.64,9,10,92.25,C,13,Yes,Yes,Primary,High,1
S1943,DGPAK,DJWFF,dgpak481@outlook.com,Male,18,MBA,68.99592630811347,20,47,9.67,8.45,5,14,104.12,B,4,No,Yes,Post-Graduate,Low,3
S1944,IXUWK,DPXQH,ixuwk372@gmail.com,Other,24,IT,99.50793327288153,20,39,7.45,7.62,9,13,96.08,C,7,Yes,No,None,High,9
S1945,ZCGKV,NVAAA,zcgkv302@yahoo.com,Female,21,AI/ML,80.57235852728873,34,34,5.19,6.33,10,18,107.51,B,15,Yes,No,Secondary,Medium,1
S1946,RYNWG,JDGBR,rynwg647@outlook.com,Male,23,ME,83.07669314810637,31,37,8.37,7.89,5,14,103.26,B,11,Yes,No,Post-Graduate,High,4
S1947,JSRBC,TWDGJ,jsrbc773@outlook.com,Male,20,CE,76.04992717858974,26,32,8.29,9.59,9,18,102.87,B,19,Yes,Yes,Secondary,Medium,8
S1948,ELLLT,RDBGR,elllt899@outlook.com,Other,23,AI/ML,73.50150130825966,40,37,8.08,9.89,9,18,121.97,A,7,No,No,Secondary,High,1
S1949,QKLEB,VADGP,qkleb871@gmail.com,Male,25,ECE,68.38258401572155,22,32,5.07,6.86,7,14,86.93,C,15,No,No,Primary,Medium,10
S1950,JIBPS,PMTGT,jibps446@outlook.com,Other,23,MBA,95.42377039280119,30,43,7.12,5.9,10,15,111.01,B,16,Yes,No,None,Low,7
S1951,EXFZQ,JMBEA,exfzq960@edu.in,Other,21,CE,76.91560936426757,27,41,9.17,8.53,8,13,106.71,B,1,No,No,Secondary,High,10
S1952,GSTRQ,QCEBT,gstrq840@yahoo.com,Other,21,CE,82.2306086147837,33,45,9.64,7.4,8,20,123.04,A,9,No,Yes,Secondary,Medium,6
S1953,YFWSI,LBZZX,yfwsi25@edu.in,Male,23,BBA,97.0659422306802,38,37,5.91,8.51,6,16,111.42,B,19,Yes,No,Primary,Low,7
S1954,OIBWP,XJJAB,oibwp510@gmail.com,Male,18,CSE,68.6001305095769,31,32,6.46,7.82,7,12,96.28,C,10,No,Yes,None,Low,9
S1955,VZPWC,GGASR,vzpwc388@edu.in,Male,19,AI/ML,86.07282977412194,28,49,7.25,9.35,9,16,118.6,B,11,No,No,None,High,7
S1956,CSRGE,WWCZQ,csrge436@edu.in,Male,24,MBA,94.97052872695129,21,40,9.23,6.58,6,13,95.81,C,7,Yes,No,Primary,High,5
S1957,HDCNT,HPUZU,hdcnt914@gmail.com,Female,25,BBA,78.50877094975937,24,43,7.76,6.85,5,15,101.61,B,13,No,Yes,Graduate,Low,10
S1958,DMQFD,VAULZ,dmqfd438@gmail.com,Female,22,AI/ML,92.87777617178074,38,30,9.52,9.12,9,10,105.64,B,4,Yes,Yes,Secondary,Low,10
S1959,PKJDF,SEHPJ,pkjdf581@outlook.com,Male,20,IT,76.121395049216,22,31,6.85,7.55,6,17,90.4,C,1,No,Yes,Post-Graduate,High,1
S1960,RPBXG,XOZQE,rpbxg146@edu.in,Other,22,MBA,97.64937702577285,23,41,8.12,5.67,7,13,97.8,C,19,No,Yes,None,Low,6
S1961,OTUMC,NHQJT,otumc775@edu.in,Male,22,BBA,60.00597441848039,21,32,7.04,5.56,5,11,81.6,C,7,Yes,No,None,Medium,1
S1962,YGANX,TNGDS,yganx531@edu.in,Other,22,ECE,62.97211252684036,30,32,9.05,5.05,8,19,103.1,B,4,Yes,No,Secondary,High,2
S1963,NQIAK,MMLBY,nqiak194@yahoo.com,Female,22,ME,79.34062030353697,40,44,8.2,7.7,7,13,119.9,B,8,No,No,Post-Graduate,High,2
S1964,AHKTE,TIZJH,ahkte834@outlook.com,Female,22,ME,63.57378871122439,33,34,9.26,6.88,6,18,107.14,B,9,Yes,Yes,Post-Graduate,Medium,10
S1965,BDTHR,TWCCP,bdthr776@outlook.com,Female,25,CE,61.62430587666814,31,45,9.97,6.06,6,14,112.03,B,13,No,No,None,Medium,4
S1966,YXQZA,DUPMJ,yxqza717@yahoo.com,Other,20,CSE,88.08831279013253,23,47,7.22,6.27,5,15,103.49,B,13,Yes,Yes,Secondary,Medium,7
S1967,EDIHC,DRSXH,edihc748@edu.in,Male,25,ECE,65.94703085543796,24,49,9.09,8.31,5,17,112.4,B,12,Yes,Yes,Post-Graduate,Low,2
S1968,ZWDZP,JQJIM,zwdzp535@yahoo.com,Male,23,ECE,94.83015848127233,39,48,6.67,8.79,7,17,126.45,A,17,No,No,Post-Graduate,High,2
S1969,CJYMG,JDOJE,cjymg173@gmail.com,Other,24,BBA,95.6953087109311,40,36,5.87,6.75,6,19,113.63,B,11,No,Yes,Secondary,Low,10
S1970,OMQOE,RZLHD,omqoe607@edu.in,Male,18,CSE,70.2467906537949,35,50,7.75,6.55,7,13,119.29,B,7,Yes,Yes,Secondary,Medium,5
S1971,CIYVS,EFHIL,ciyvs248@edu.in,Male,21,CSE,96.31446173779482,32,40,8.17,8.64,7,17,112.81,B,4,Yes,Yes,None,High,5
S1972,OFMUK,UDSWW,ofmuk715@gmail.com,Male,19,MBA,86.2417800366207,36,43,9.16,6.56,6,19,119.72,B,10,No,Yes,Primary,Low,9
S1973,ERKQH,GLHVT,erkqh813@yahoo.com,Male,21,CSE,63.55764701985254,30,35,5.7,5.04,10,13,98.74,C,3,No,No,Secondary,Low,8
